"","ICU_01","ICU_02","ICU_03","ICU_04","NON_01","NON_02","NON_03","NON_04","NON_05","NON_06","NON_07"
"ENSG00000164978",3.82162962213166,3.78447747922567,3.94784406917371,4.24321451464719,5.38374604873287,5.34858373906465,5.01116808195265,4.60831577179201,4.91976814977324,6.06205533726403,4.28392400638277
"ENSG00000164985",6.63823803756104,5.56955797131203,4.44811943097848,5.83005130154142,6.7277187412554,6.23845258388547,7.06845606674922,7.29886560689884,6.65991462116446,6.49852525145702,6.6633996350076
"ENSG00000164989",3.07139308168582,2.48473111034883,0.744029672714385,2.55185976936876,3.77573556126414,4.25513064249332,4.53962162016326,5.25606276762484,4.08915845891442,4.01294561844786,4.05398296680474
"ENSG00000165006",6.3760295529536,6.74482904507988,9.44036324205197,8.12823650984715,5.55650325603067,5.6327551367745,4.31366329338396,4.48261813465737,4.94442614475969,5.85968677996188,4.52261971960016
"ENSG00000165025",5.27048982026486,5.73889896897223,7.11832668920265,6.92463627868105,4.21008752734618,5.03792655289072,3.5688297474549,3.69257048760117,4.53265236054327,5.29913340880233,3.77229104353406
"ENSG00000165029",6.85004191960545,7.59036974316737,8.51533262282453,7.93834597399387,4.41601451091798,4.96224601604768,5.7948444610809,5.38644675044139,4.19122754562202,2.0452678683184,4.8869655574259
"ENSG00000165030",7.54070017730259,6.62093287658597,9.27808670295724,8.12308126950447,5.46843158485218,5.94415098119522,4.5129979333195,4.78995313542282,4.83515587410888,4.26922113275951,5.42195652465475
"ENSG00000165071",5.88904866140534,5.52127887970201,7.66609308373348,7.3943997361492,4.35429847645012,5.28972743240988,4.43410575936796,3.44762464130623,3.73328772450426,3.5206749239788,4.04068582381714
"ENSG00000165091",1.16478051874476,2.59128261869922,2.5453503745138,2.06770898876463,-0.795209517676408,1.0739718759315,-0.304377702109447,0.788619856456067,0.216662944833423,-0.642718761476198,0.428364186994984
"ENSG00000165115",5.78435143093322,4.48486224364059,3.4413691527127,5.28810743395056,5.83823412356957,5.32532854811024,6.7666833652199,7.03042375485847,6.47874761669964,5.44395580641826,6.43726604067487
"ENSG00000165124",2.27051098032147,1.35803566951552,2.20763110882119,2.66401836682362,3.23430683450692,3.09513754118056,3.62673941686158,3.39500533863636,3.8445520866962,2.44409125247812,3.77497022176506
"ENSG00000165138",4.88455222759381,5.09420435036645,4.32563328113986,4.92672656869283,5.95289932166384,6.06894716017114,5.37021303667516,5.69380260055567,5.81888488021507,5.84629665032875,5.51463936127872
"ENSG00000165164",5.06657689852959,3.27399331160075,1.4811213618004,4.55176809862506,5.58838878317914,5.68217441623958,5.95105197593791,6.29693926011378,6.01535008289401,4.84149887203158,5.81460269606189
"ENSG00000165168",5.26902632559327,5.47431469562742,6.60382718721595,6.39204858902999,3.30509596710433,3.88606077574649,2.3484505886543,3.1013222196411,3.72340995926488,2.15360282524622,2.94872381821002
"ENSG00000165171",3.41096175635181,1.94504042879692,2.41409722699466,4.62653432369867,5.69327995598652,5.21966205717086,4.81495810539725,4.06796421378607,5.43448572699235,7.35630809190452,5.13756595713403
"ENSG00000165178",4.75358760063235,3.53272145159881,6.13352869050781,5.88772908393339,2.08993516266467,3.70386112803691,-0.898592435189991,-1.54174375758553,1.26891751890802,1.47837513362736,0.788000777678967
"ENSG00000165181",3.81362103109829,4.46897871816915,1.12597362039903,3.64969228992335,2.92533664989155,1.80051948444311,1.56874652739911,2.15266304543297,1.9322038758538,1.74400220271459,1.255218848197
"ENSG00000165182",0.674690081735466,1.58130369854352,0.0917728214147707,0.483088371540016,1.68057936589197,1.94835364012331,2.64317462015707,2.31251847875668,2.22603654116515,1.23706123307204,1.99534735482832
"ENSG00000165209",7.0844248671805,6.41718469972297,4.73610457095813,6.4014472316178,7.2459111708863,7.03901734893138,7.73542607580155,7.70236699990607,7.61333471174195,6.85605731599112,7.3726294597239
"ENSG00000165238",3.28339678968769,2.84000782410006,2.9287001187381,3.3512478574078,4.29948806434099,4.71627662096796,4.24367709952524,5.10931546718871,3.82389989436516,5.64060914395302,4.53215314611142
"ENSG00000165272",10.8319949568165,11.147125576665,10.5140321303022,10.2664513072255,9.88376458361708,9.74325581033939,9.45470953041363,9.72262919258362,9.97301197482248,9.16088053297926,9.82398111421584
"ENSG00000165309",6.94680850324611,6.16821997357382,2.61872804592428,6.99968805032844,8.25041287315816,7.53827899689116,8.19158286781501,8.35976140049027,8.45938235522968,8.47819918031455,7.96589738507967
"ENSG00000165325",3.345814735129,1.82538959306985,0.223060437216167,2.70323664377379,4.23447454450293,3.3644961324623,4.56205728916543,5.08668282903322,3.94146962353496,4.73218111745712,3.56500832693256
"ENSG00000165383",3.95502964395222,3.06799558012315,0.343390859259094,4.12027665149913,5.46585904378034,5.07914886872595,5.13730364613941,5.17710704013186,5.52540709565556,5.74891555213316,5.10705907150972
"ENSG00000165474",5.80166249917665,7.71617504309286,8.00458523785688,6.61370485097544,6.28411568360035,4.67583153281773,3.57986635382096,4.61120194139744,3.47527559703294,2.22155530980529,4.959418303131
"ENSG00000165490",1.73889212725827,3.65006511176607,2.83942835445863,2.18317305520122,1.47761383140731,1.60045892577685,1.62665947118869,1.94872567728865,1.1262728893973,0.476692425139631,0.507821533168453
"ENSG00000165494",6.15616006654406,6.37732066130256,7.61732016047799,6.73761080187276,5.78694289800836,5.39571739550997,5.69094144361309,5.67737235192127,5.57431144974119,4.48331025419058,6.00806262060486
"ENSG00000165527",7.03577042364474,7.73248242000945,8.29846690356343,7.44092520628382,6.97178416000245,6.51791159403135,6.38986019400022,6.62524082033264,6.94796564081671,7.1082571294124,6.61487620609747
"ENSG00000165533",4.39148854243434,3.95381608211455,3.04861511291933,4.44674292913369,4.91185348152427,4.53634808593759,5.27269350450239,5.50343094687776,4.84087758562705,4.88798237255587,5.31832380287547
"ENSG00000165555",1.15213360070311,0.795701121818918,-0.393852201934406,1.65272847569509,2.88995200467725,1.23622286081579,1.42926084524455,2.39521827017138,2.56158197232541,2.31783544291999,1.65488455529402
"ENSG00000165682",-0.838665076540514,-0.404968042044557,2.34370294589146,0.290516543807457,-2.68436100858812,-2.1468199971069,-2.54035013290914,-1.84506456364645,-1.97382221751094,-3.6948611763908,-4.31048791661948
"ENSG00000165685",-1.46004109667905,-0.887014497843787,2.0748648824913,1.70886285369359,-1.93930162450634,-1.14771608538118,-3.16942621151311,-2.7554662662124,-2.10848097758292,-1.42556147912602,-4.31048791661948
"ENSG00000165695",3.0131395279591,1.5514469332461,0.653811524820332,4.2507974876658,5.25556281436197,4.33611832692432,4.17255417932717,4.37918179379892,5.62094733480755,7.42118904021302,4.5162289224381
"ENSG00000165698",5.42040144955578,3.55169733740777,3.24678960842,5.97042698025573,7.03215285451687,6.46323636507286,5.90498911980214,6.57191914157617,6.8925715873847,8.73434674213188,5.91518033844415
"ENSG00000165730",5.43874179885808,4.09244888560803,1.0572490690678,4.83637756397155,6.21123974894251,5.52146214625327,6.66368405030854,6.8155612070737,6.05477968654812,5.85367659624513,6.69380352589909
"ENSG00000165732",6.48246942382247,7.06414574687516,6.64538933201454,7.68155016350212,5.75358296367139,5.6947927520393,5.87692683477591,6.10212000345238,5.31295511720169,5.0683425859124,6.23419283926156
"ENSG00000165752",2.98489033694481,1.48981324467503,2.03967235959872,3.0106998777567,3.85389595977873,3.75027061013719,3.76853917354046,4.00498538836557,3.93506448131549,5.45634804895536,3.70082654506924
"ENSG00000165794",-0.694638535468834,2.71090494237558,3.44809524196845,0.199406871773688,-1.35030919326575,-1.9949960767959,-3.16942621151311,-0.766856246529924,-2.82475462555457,-3.2647325551293,-2.30196055020021
"ENSG00000165799",2.83469901771258,6.44027944370125,6.55637068856889,6.80128613608653,4.1915228676389,-1.31752904534655,-0.743807436431564,-0.265477426167377,2.65807572208203,5.23687278695767,1.22418671854812
"ENSG00000165801",4.22636009432192,4.40363591694871,6.70557026032018,5.55864278662867,3.42648991699599,4.22837831143323,2.37403713500312,2.78082720183286,3.06632839108957,2.57973246051732,3.22828642323108
